Date,Small size,Large,type,year,region
20/9/2015,6109.72,3509.31,organic,2015,Denver
13/9/2015,5076.16,3584.05,organic,2015,Denver
6/9/2015,3820.97,5153.61,organic,2015,Denver
30/8/2015,5988.79,4070.46,organic,2015,Denver
23/8/2015,12000.67,6027.3,organic,2015,Denver
16/8/2015,10281.75,5062.53,organic,2015,Denver
9/8/2015,12490.9,3930.9,organic,2015,Denver
2/8/2015,10555.41,2962.63,organic,2015,Denver
26/7/2015,9085.94,2619.52,organic,2015,Denver
19/7/2015,9846.73,2604.75,organic,2015,Denver
12/7/2015,9772.47,3066.94,organic,2015,Denver
5/7/2015,9786.78,3058.6,organic,2015,Denver
28/6/2015,10715.21,2929.8,organic,2015,Denver
21/6/2015,9953.25,2917.93,organic,2015,Denver
14/6/2015,11488.79,4348.88,organic,2015,Denver
7/6/2015,11955.6,4701.62,organic,2015,Denver
31/5/2015,11232.12,4800.39,organic,2015,Denver
24/5/2015,13288.77,5497.61,organic,2015,Denver
17/5/2015,19911.52,8929.9,organic,2015,Denver
10/5/2015,19400.27,8573.27,organic,2015,Denver
3/5/2015,88780.66,36428.1,organic,2015,Denver
26/4/2015,75842.24,37729.4,organic,2015,Denver
19/4/2015,6897.03,4706.9,organic,2015,Denver
12/4/2015,6189.81,4728.75,organic,2015,Denver
5/4/2015,8696.59,6633.32,organic,2015,Denver
29/3/2015,5455.77,8344.01,organic,2015,Denver
22/3/2015,9365.64,8034.98,organic,2015,Denver
15/3/2015,27916.18,27507.13,organic,2015,Denver
8/3/2015,34792.41,26156.12,organic,2015,Denver
1/3/2015,15769.31,11650.03,organic,2015,Denver
22/2/2015,4987.23,6082.18,organic,2015,Denver
15/2/2015,2347.47,7061.55,organic,2015,Denver
8/2/2015,3017.93,7175.41,organic,2015,Denver
1/2/2015,4823.79,10709.5,organic,2015,Denver
25/1/2015,4271.13,8412.17,organic,2015,Denver
18/1/2015,5475.13,32538.95,organic,2015,Denver
11/1/2015,8855.89,15070.85,organic,2015,Denver
4/1/2015,3199.35,6916.72,organic,2015,Denver
27/12/2015,1276.73,3370.14,organic,2015,Detroit
20/12/2015,1421.84,3078.38,organic,2015,Detroit
13/12/2015,1494.58,2748.69,organic,2015,Detroit
6/12/2015,1289.28,4788.95,organic,2015,Detroit
29/11/2015,1437.86,3895.14,organic,2015,Detroit
22/11/2015,1822.5,4568.82,organic,2015,Detroit
15/11/2015,1658.29,4577.75,organic,2015,Detroit
8/11/2015,1657.5,4296.5,organic,2015,Detroit
1/11/2015,1553.13,5744.36,organic,2015,Detroit
25/10/2015,1520.03,5456.64,organic,2015,Detroit
18/10/2015,1652.49,4374.48,organic,2015,Detroit
11/10/2015,1111.36,4593.51,organic,2015,Detroit
4/10/2015,1373.43,5026.38,organic,2015,Detroit
27/9/2015,1434.64,4977,organic,2015,Detroit
20/9/2015,1647.88,5145.47,organic,2015,Detroit
13/9/2015,1800.82,5478.4,organic,2015,Detroit
6/9/2015,1810.09,6972.09,organic,2015,Detroit
30/8/2015,2544.39,5844.25,organic,2015,Detroit
23/8/2015,2425.86,7778.97,organic,2015,Detroit
16/8/2015,615.83,8951.71,organic,2015,Detroit
9/8/2015,556.67,4367.33,organic,2015,Detroit
2/8/2015,443.61,5477.67,organic,2015,Detroit
26/7/2015,562.63,7155.42,organic,2015,Detroit
19/7/2015,447.33,6816.25,organic,2015,Detroit
12/7/2015,481.72,5955.13,organic,2015,Detroit
5/7/2015,498.59,7509.63,organic,2015,Detroit
28/6/2015,521.15,6130.28,organic,2015,Detroit
21/6/2015,636.81,7546.77,organic,2015,Detroit
14/6/2015,623.62,7968.37,organic,2015,Detroit
7/6/2015,750.88,8290.39,organic,2015,Detroit
31/5/2015,616.11,7097.83,organic,2015,Detroit
24/5/2015,506.77,5960.45,organic,2015,Detroit
17/5/2015,428.47,3469.2,organic,2015,Detroit
10/5/2015,573.64,6949.68,organic,2015,Detroit
3/5/2015,518.26,7336.27,organic,2015,Detroit
26/4/2015,430.95,6139.36,organic,2015,Detroit
19/4/2015,391.97,5966.03,organic,2015,Detroit
12/4/2015,460.89,6496.85,organic,2015,Detroit
5/4/2015,460.98,6496.51,organic,2015,Detroit
29/3/2015,410.36,5582.97,organic,2015,Detroit
22/3/2015,392.8,5184.42,organic,2015,Detroit
15/3/2015,514.16,6238.51,organic,2015,Detroit
8/3/2015,517.12,6512.03,organic,2015,Detroit
1/3/2015,386.65,5898.07,organic,2015,Detroit
22/2/2015,651.55,5368.11,organic,2015,Detroit
15/2/2015,434.7,5742.58,organic,2015,Detroit
8/2/2015,509.02,4643.12,organic,2015,Detroit
1/2/2015,449.84,6955.71,organic,2015,Detroit
25/1/2015,580.39,7210.53,organic,2015,Detroit
18/1/2015,376.08,6430.19,organic,2015,Detroit
11/1/2015,417.73,5637.76,organic,2015,Detroit
4/1/2015,361.76,5025.58,organic,2015,Detroit
27/12/2015,822.95,941.11,organic,2015,GrandRapids
20/12/2015,1015.15,816.29,organic,2015,GrandRapids
13/12/2015,1024.98,891.47,organic,2015,GrandRapids
6/12/2015,944.24,492.28,organic,2015,GrandRapids
29/11/2015,808.92,568.47,organic,2015,GrandRapids
22/11/2015,870.86,595.85,organic,2015,GrandRapids
15/11/2015,958.54,531.29,organic,2015,GrandRapids
8/11/2015,981.27,485.09,organic,2015,GrandRapids
1/11/2015,984.57,506.83,organic,2015,GrandRapids
25/10/2015,946.43,692.85,organic,2015,GrandRapids
18/10/2015,1156.71,650.48,organic,2015,GrandRapids
11/10/2015,517.94,835.92,organic,2015,GrandRapids
4/10/2015,613.05,695.07,organic,2015,GrandRapids
27/9/2015,849.13,835.21,organic,2015,GrandRapids
20/9/2015,787.73,762.63,organic,2015,GrandRapids
13/9/2015,906.33,762.49,organic,2015,GrandRapids
6/9/2015,1050.73,866.05,organic,2015,GrandRapids
30/8/2015,1246.63,1015.26,organic,2015,GrandRapids
23/8/2015,2674.37,1500.12,organic,2015,GrandRapids
16/8/2015,1152.32,1438.29,organic,2015,GrandRapids
9/8/2015,1224.64,1107.4,organic,2015,GrandRapids
2/8/2015,14.18,2366.56,organic,2015,GrandRapids
26/7/2015,9.96,793.97,organic,2015,GrandRapids
19/7/2015,7.14,885.31,organic,2015,GrandRapids
12/7/2015,5.73,999.76,organic,2015,GrandRapids
5/7/2015,7.18,923.24,organic,2015,GrandRapids
28/6/2015,63.3,873.23,organic,2015,GrandRapids
21/6/2015,47.51,954.58,organic,2015,GrandRapids
14/6/2015,7.2,1128.02,organic,2015,GrandRapids
7/6/2015,37.44,518.39,organic,2015,GrandRapids
31/5/2015,22.99,722.86,organic,2015,GrandRapids
24/5/2015,10.03,983.02,organic,2015,GrandRapids
17/5/2015,0,969.48,organic,2015,GrandRapids
10/5/2015,36.97,1045.22,organic,2015,GrandRapids
3/5/2015,7.07,1053.5,organic,2015,GrandRapids
26/4/2015,2.81,1040.34,organic,2015,GrandRapids
19/4/2015,0,963.77,organic,2015,GrandRapids
12/4/2015,0,606.83,organic,2015,GrandRapids
5/4/2015,11.05,617.23,organic,2015,GrandRapids
29/3/2015,46.7,631.84,organic,2015,GrandRapids
22/3/2015,20.54,659.89,organic,2015,GrandRapids
15/3/2015,94.18,813.47,organic,2015,GrandRapids
8/3/2015,69.48,493.14,organic,2015,GrandRapids
1/3/2015,32.69,506.75,organic,2015,GrandRapids
22/2/2015,46.37,643.77,organic,2015,GrandRapids
15/2/2015,17.75,566.64,organic,2015,GrandRapids
8/2/2015,84.83,402.27,organic,2015,GrandRapids
1/2/2015,52.14,620.24,organic,2015,GrandRapids
25/1/2015,59.16,572.36,organic,2015,GrandRapids
18/1/2015,20.71,488.77,organic,2015,GrandRapids
11/1/2015,29.06,539.72,organic,2015,GrandRapids
4/1/2015,23.59,772.85,organic,2015,GrandRapids
27/12/2015,6557.08,43451.67,organic,2015,GreatLakes
20/12/2015,7341.18,45409.35,organic,2015,GreatLakes
13/12/2015,7762.24,46066.59,organic,2015,GreatLakes
6/12/2015,7269.3,53935.3,organic,2015,GreatLakes
29/11/2015,6464.54,46706.82,organic,2015,GreatLakes
22/11/2015,8031.45,52934.16,organic,2015,GreatLakes
15/11/2015,7998.72,54649.47,organic,2015,GreatLakes
8/11/2015,7904.17,54952.16,organic,2015,GreatLakes
1/11/2015,7785.24,54952.19,organic,2015,GreatLakes
25/10/2015,9037.35,54687.19,organic,2015,GreatLakes
18/10/2015,9125.57,50799.97,organic,2015,GreatLakes
11/10/2015,6468.53,50913.46,organic,2015,GreatLakes
4/10/2015,6795.29,53256.82,organic,2015,GreatLakes
27/9/2015,7925.81,55025.02,organic,2015,GreatLakes
20/9/2015,8591.69,60724.74,organic,2015,GreatLakes
13/9/2015,9336.46,64212.51,organic,2015,GreatLakes
6/9/2015,10710.92,70456.63,organic,2015,GreatLakes
30/8/2015,12072.61,68165.17,organic,2015,GreatLakes
23/8/2015,16868.78,74972.26,organic,2015,GreatLakes
16/8/2015,7870.21,75764.76,organic,2015,GreatLakes
9/8/2015,6759.99,64669.41,organic,2015,GreatLakes
2/8/2015,4097.55,68639.13,organic,2015,GreatLakes
26/7/2015,3971.27,63468.5,organic,2015,GreatLakes
19/7/2015,3513.22,55925.95,organic,2015,GreatLakes
12/7/2015,2857.11,56288.88,organic,2015,GreatLakes
5/7/2015,3459.78,64726.47,organic,2015,GreatLakes
28/6/2015,3449.4,58422.4,organic,2015,GreatLakes
21/6/2015,4039.33,57352.16,organic,2015,GreatLakes
14/6/2015,3599.24,60044.76,organic,2015,GreatLakes
7/6/2015,4002.95,58492.04,organic,2015,GreatLakes
31/5/2015,3599.67,58929.65,organic,2015,GreatLakes
24/5/2015,4379.87,61338.68,organic,2015,GreatLakes
17/5/2015,3514.15,57296.83,organic,2015,GreatLakes
10/5/2015,4838.87,99557.66,organic,2015,GreatLakes
3/5/2015,4609.7,106059.64,organic,2015,GreatLakes
26/4/2015,3518.79,73735,organic,2015,GreatLakes
19/4/2015,3155.93,68315.02,organic,2015,GreatLakes
12/4/2015,3254.92,135705.27,organic,2015,GreatLakes
5/4/2015,2559.69,60473.81,organic,2015,GreatLakes
29/3/2015,2606.14,51107.34,organic,2015,GreatLakes
22/3/2015,3057.74,51274.78,organic,2015,GreatLakes
15/3/2015,3884.91,47489.47,organic,2015,GreatLakes
8/3/2015,3590.18,46265.47,organic,2015,GreatLakes
1/3/2015,3154.34,43284.57,organic,2015,GreatLakes
22/2/2015,3756.4,41242.41,organic,2015,GreatLakes
15/2/2015,3633.54,40867.13,organic,2015,GreatLakes
8/2/2015,3711.76,35512.66,organic,2015,GreatLakes
1/2/2015,4062.76,46378.83,organic,2015,GreatLakes
25/1/2015,3609.5,45327.3,organic,2015,GreatLakes
18/1/2015,3941.59,43653.15,organic,2015,GreatLakes
11/1/2015,4362.25,44552.46,organic,2015,GreatLakes
4/1/2015,3633.93,42963.06,organic,2015,GreatLakes
27/12/2015,79.19,186.22,organic,2015,HarrisburgScranton
20/12/2015,116.92,171.24,organic,2015,HarrisburgScranton
13/12/2015,68.06,235.65,organic,2015,HarrisburgScranton
6/12/2015,137.97,185.9,organic,2015,HarrisburgScranton
29/11/2015,78.81,199.95,organic,2015,HarrisburgScranton
22/11/2015,118.91,176.06,organic,2015,HarrisburgScranton
15/11/2015,117.97,290.51,organic,2015,HarrisburgScranton
8/11/2015,165.99,263.8,organic,2015,HarrisburgScranton
1/11/2015,148.85,142.9,organic,2015,HarrisburgScranton
25/10/2015,82.55,166.6,organic,2015,HarrisburgScranton
18/10/2015,67.84,221.62,organic,2015,HarrisburgScranton
11/10/2015,70.71,136.9,organic,2015,HarrisburgScranton
4/10/2015,82.58,186.17,organic,2015,HarrisburgScranton
27/9/2015,106.54,222.08,organic,2015,HarrisburgScranton
20/9/2015,136.1,215.36,organic,2015,HarrisburgScranton
13/9/2015,83.47,177.37,organic,2015,HarrisburgScranton
6/9/2015,155.6,173.38,organic,2015,HarrisburgScranton
30/8/2015,94.47,134.32,organic,2015,HarrisburgScranton
23/8/2015,63.18,149.88,organic,2015,HarrisburgScranton
16/8/2015,101.04,156.68,organic,2015,HarrisburgScranton
9/8/2015,99,160.14,organic,2015,HarrisburgScranton
2/8/2015,69.63,198.74,organic,2015,HarrisburgScranton
26/7/2015,145.93,176.28,organic,2015,HarrisburgScranton
19/7/2015,79.11,222.93,organic,2015,HarrisburgScranton
12/7/2015,124.64,166.18,organic,2015,HarrisburgScranton
5/7/2015,65.57,91.22,organic,2015,HarrisburgScranton
28/6/2015,119.9,155.59,organic,2015,HarrisburgScranton
21/6/2015,62.37,243.82,organic,2015,HarrisburgScranton
14/6/2015,87.55,165.22,organic,2015,HarrisburgScranton
7/6/2015,35.17,122.39,organic,2015,HarrisburgScranton
31/5/2015,91.11,173.81,organic,2015,HarrisburgScranton
24/5/2015,75.43,178.79,organic,2015,HarrisburgScranton
17/5/2015,39.57,251.83,organic,2015,HarrisburgScranton
10/5/2015,68.79,228.82,organic,2015,HarrisburgScranton
3/5/2015,38.69,132.65,organic,2015,HarrisburgScranton
26/4/2015,23.42,97.81,organic,2015,HarrisburgScranton
19/4/2015,96.21,86.59,organic,2015,HarrisburgScranton
12/4/2015,86.7,151.38,organic,2015,HarrisburgScranton
5/4/2015,28.96,155.83,organic,2015,HarrisburgScranton
29/3/2015,48.19,204.38,organic,2015,HarrisburgScranton
22/3/2015,45.7,391.89,organic,2015,HarrisburgScranton
15/3/2015,52.73,270.59,organic,2015,HarrisburgScranton
8/3/2015,18.08,353.34,organic,2015,HarrisburgScranton
1/3/2015,44.66,266.54,organic,2015,HarrisburgScranton
22/2/2015,22.4,152.59,organic,2015,HarrisburgScranton
15/2/2015,49.13,261.1,organic,2015,HarrisburgScranton
8/2/2015,35.2,136.56,organic,2015,HarrisburgScranton
1/2/2015,39.55,151.13,organic,2015,HarrisburgScranton
25/1/2015,97.75,171.42,organic,2015,HarrisburgScranton
18/1/2015,50.54,127.76,organic,2015,HarrisburgScranton
11/1/2015,90.15,288.15,organic,2015,HarrisburgScranton
4/1/2015,161.68,206.96,organic,2015,HarrisburgScranton
27/12/2015,88.59,3733.01,organic,2015,HartfordSpringfield
20/12/2015,222.69,1874.44,organic,2015,HartfordSpringfield
13/12/2015,75.32,2154.16,organic,2015,HartfordSpringfield
6/12/2015,192.25,2179.25,organic,2015,HartfordSpringfield
29/11/2015,30.3,1476.57,organic,2015,HartfordSpringfield
22/11/2015,138.16,2079.91,organic,2015,HartfordSpringfield
15/11/2015,135.67,2079.43,organic,2015,HartfordSpringfield
8/11/2015,113.32,2199.02,organic,2015,HartfordSpringfield
1/11/2015,88.45,2399.47,organic,2015,HartfordSpringfield
25/10/2015,54.15,2232.58,organic,2015,HartfordSpringfield
18/10/2015,32.76,1785.15,organic,2015,HartfordSpringfield
11/10/2015,97.26,2144.44,organic,2015,HartfordSpringfield
4/10/2015,64.28,2269.13,organic,2015,HartfordSpringfield
27/9/2015,53.88,4317.3,organic,2015,HartfordSpringfield
20/9/2015,179.18,2459.91,organic,2015,HartfordSpringfield
13/9/2015,49.48,2509.01,organic,2015,HartfordSpringfield
6/9/2015,172.82,3667.53,organic,2015,HartfordSpringfield
30/8/2015,88.92,2172.97,organic,2015,HartfordSpringfield
23/8/2015,117.28,2302.09,organic,2015,HartfordSpringfield
16/8/2015,1360.6,2053.79,organic,2015,HartfordSpringfield
9/8/2015,1941.88,2656.17,organic,2015,HartfordSpringfield
2/8/2015,82.67,2503.23,organic,2015,HartfordSpringfield
26/7/2015,67.61,2487.67,organic,2015,HartfordSpringfield
19/7/2015,80.9,2832.42,organic,2015,HartfordSpringfield
12/7/2015,122.16,2585.19,organic,2015,HartfordSpringfield
5/7/2015,160.42,3786.57,organic,2015,HartfordSpringfield
28/6/2015,133.18,2522.05,organic,2015,HartfordSpringfield
21/6/2015,74.33,3375.21,organic,2015,HartfordSpringfield
14/6/2015,123.54,2957.88,organic,2015,HartfordSpringfield
7/6/2015,276.38,2787.48,organic,2015,HartfordSpringfield
31/5/2015,274.09,2489.29,organic,2015,HartfordSpringfield
24/5/2015,84.97,3012.17,organic,2015,HartfordSpringfield
17/5/2015,46.31,2854.86,organic,2015,HartfordSpringfield
10/5/2015,79.2,3796.6,organic,2015,HartfordSpringfield
3/5/2015,45.29,5832.35,organic,2015,HartfordSpringfield
26/4/2015,52.97,2160.59,organic,2015,HartfordSpringfield
19/4/2015,82.48,2636.67,organic,2015,HartfordSpringfield
12/4/2015,183.5,2892.62,organic,2015,HartfordSpringfield
5/4/2015,99.8,1927.65,organic,2015,HartfordSpringfield
29/3/2015,88.35,1846.21,organic,2015,HartfordSpringfield
22/3/2015,148.61,2276.05,organic,2015,HartfordSpringfield
15/3/2015,83.69,2234.24,organic,2015,HartfordSpringfield
8/3/2015,152.85,2524.64,organic,2015,HartfordSpringfield
1/3/2015,59.15,2158.92,organic,2015,HartfordSpringfield
22/2/2015,670.44,3747.31,organic,2015,HartfordSpringfield
15/2/2015,304.33,1797.05,organic,2015,HartfordSpringfield
8/2/2015,49.13,4531.32,organic,2015,HartfordSpringfield
1/2/2015,88.08,5406.05,organic,2015,HartfordSpringfield
25/1/2015,73.54,1602.72,organic,2015,HartfordSpringfield
18/1/2015,39.56,2233.79,organic,2015,HartfordSpringfield
11/1/2015,79.31,3190.97,organic,2015,HartfordSpringfield
4/1/2015,87.56,4364.01,organic,2015,HartfordSpringfield
27/12/2015,4797.41,57.91,organic,2015,Houston
20/12/2015,4463.03,88.26,organic,2015,Houston
13/12/2015,4757.11,93.57,organic,2015,Houston
6/12/2015,4787.28,85.7,organic,2015,Houston
29/11/2015,4092.5,69.63,organic,2015,Houston
22/11/2015,4552.46,58.92,organic,2015,Houston
15/11/2015,5342.4,45.23,organic,2015,Houston
8/11/2015,6028.94,83.94,organic,2015,Houston
1/11/2015,5544.81,62.57,organic,2015,Houston
25/10/2015,7202.98,65.11,organic,2015,Houston
18/10/2015,6905.95,39.52,organic,2015,Houston
11/10/2015,6510.89,106.8,organic,2015,Houston
4/10/2015,6511.05,101.39,organic,2015,Houston
27/9/2015,8647.11,58.47,organic,2015,Houston
20/9/2015,8733.8,46.33,organic,2015,Houston
13/9/2015,7965.37,33.07,organic,2015,Houston
6/9/2015,7609.04,67.49,organic,2015,Houston
30/8/2015,11507.69,50.99,organic,2015,Houston
23/8/2015,8896.86,94.67,organic,2015,Houston
16/8/2015,7995.26,74.77,organic,2015,Houston
9/8/2015,13102.08,114.04,organic,2015,Houston
2/8/2015,9679.37,116.8,organic,2015,Houston
26/7/2015,12236.42,105.92,organic,2015,Houston
19/7/2015,10034.98,358.87,organic,2015,Houston
12/7/2015,11397.65,277.55,organic,2015,Houston
5/7/2015,11733.69,353.51,organic,2015,Houston
28/6/2015,9271.84,320.11,organic,2015,Houston
21/6/2015,9667.42,465.54,organic,2015,Houston
14/6/2015,9298.08,406.37,organic,2015,Houston
7/6/2015,9794.34,312.85,organic,2015,Houston
31/5/2015,8711.9,189.05,organic,2015,Houston
24/5/2015,11145.09,366.75,organic,2015,Houston
17/5/2015,10234.81,351.8,organic,2015,Houston
10/5/2015,9355.66,449.8,organic,2015,Houston
3/5/2015,7306.33,252.79,organic,2015,Houston
26/4/2015,10739.01,480.43,organic,2015,Houston
19/4/2015,12200.72,522.8,organic,2015,Houston
12/4/2015,11423.99,490.02,organic,2015,Houston
5/4/2015,10220.11,469.87,organic,2015,Houston
29/3/2015,7514.43,836.89,organic,2015,Houston
22/3/2015,9802.17,1065.56,organic,2015,Houston
15/3/2015,9740.17,688.26,organic,2015,Houston
8/3/2015,7483.56,622.23,organic,2015,Houston
1/3/2015,9766.77,580.43,organic,2015,Houston
22/2/2015,9480.2,595.45,organic,2015,Houston
15/2/2015,8813.11,586.72,organic,2015,Houston
8/2/2015,7272.68,704.91,organic,2015,Houston
1/2/2015,9833.51,1505.58,organic,2015,Houston
25/1/2015,9698.27,893.97,organic,2015,Houston
18/1/2015,8538.96,690.68,organic,2015,Houston
11/1/2015,6142.35,818.65,organic,2015,Houston
4/1/2015,7009.77,671.88,organic,2015,Houston
27/12/2015,207.04,1052.49,organic,2015,Indianapolis
20/12/2015,289.63,1082.9,organic,2015,Indianapolis
13/12/2015,275.19,926.78,organic,2015,Indianapolis
6/12/2015,301.9,898.59,organic,2015,Indianapolis
29/11/2015,213.55,676.97,organic,2015,Indianapolis
22/11/2015,239.76,1157.11,organic,2015,Indianapolis
15/11/2015,170.22,1266.3,organic,2015,Indianapolis
8/11/2015,241.32,957.85,organic,2015,Indianapolis
1/11/2015,179.56,1061.64,organic,2015,Indianapolis
25/10/2015,227.83,1202.07,organic,2015,Indianapolis
18/10/2015,239.68,1072.14,organic,2015,Indianapolis
11/10/2015,215.86,1146.18,organic,2015,Indianapolis
4/10/2015,128.29,1322.93,organic,2015,Indianapolis
27/9/2015,169.73,1231.13,organic,2015,Indianapolis
20/9/2015,221.53,1243.15,organic,2015,Indianapolis
13/9/2015,311.33,1618.91,organic,2015,Indianapolis
6/9/2015,321.17,1731.98,organic,2015,Indianapolis
30/8/2015,493.78,1711.21,organic,2015,Indianapolis
23/8/2015,482.02,1602.7,organic,2015,Indianapolis
16/8/2015,70.92,1510.47,organic,2015,Indianapolis
9/8/2015,67.32,1564.51,organic,2015,Indianapolis
2/8/2015,106.36,1348.4,organic,2015,Indianapolis
26/7/2015,70.09,1177.29,organic,2015,Indianapolis
19/7/2015,84.2,1023.83,organic,2015,Indianapolis
12/7/2015,43.77,1060.84,organic,2015,Indianapolis
5/7/2015,59.2,963.26,organic,2015,Indianapolis
28/6/2015,77.59,870.07,organic,2015,Indianapolis
21/6/2015,74.67,1040.59,organic,2015,Indianapolis
14/6/2015,74.98,917.96,organic,2015,Indianapolis
7/6/2015,54.91,941.53,organic,2015,Indianapolis
31/5/2015,78.89,953.08,organic,2015,Indianapolis
24/5/2015,81.97,1193.4,organic,2015,Indianapolis
17/5/2015,111.73,870.72,organic,2015,Indianapolis
10/5/2015,110.38,845.07,organic,2015,Indianapolis
3/5/2015,90.87,895.67,organic,2015,Indianapolis
26/4/2015,75.88,1092.14,organic,2015,Indianapolis
19/4/2015,93.88,1164.3,organic,2015,Indianapolis
12/4/2015,79.59,1201.62,organic,2015,Indianapolis
5/4/2015,66.72,1068.47,organic,2015,Indianapolis
29/3/2015,50.73,812.75,organic,2015,Indianapolis
22/3/2015,76.53,841.88,organic,2015,Indianapolis
15/3/2015,97.1,905.1,organic,2015,Indianapolis
8/3/2015,70.33,949.01,organic,2015,Indianapolis
1/3/2015,54.96,948.84,organic,2015,Indianapolis
22/2/2015,104.69,1018.76,organic,2015,Indianapolis
